sha256,pkgName,categoryID,description
6AC7474AF4509399C6CBC246ED8EF5496BB7A80E18395DE50741FBB09100A365,com.grppl.android.shell.CMBlloydsTSB73,FINANCE,"New to our app?  Join millions of customers who use this app for simple and safe everyday banking. Our app is fast, convenient and secure – keeping your bank details private at all times.  What you can do •	Log on quickly and securely with your fingerprint •	Manage your account – check balances and pending payments •	You can now block or cancel subscriptions in the app, just search for “subscriptions” in the app to find out more •	Set up Direct Debits and standing orders •	Pay in cheques •	Easily transfer money and make payments to UK and international accounts •	Get your Travel Money delivered for free to your home or local branch •	Send money securely outside the UK or in a foreign currency •	Receive notifications about payments and spending insights on your current account •	View your PIN or request a new one •	Easily request a new card, report lost or stolen cards, freeze them and order replacements •	Quickly find and view transactions and statements •	Update your contact details You can find plenty of other information in the app by using our ‘Search’ tool, as well as our handy ‘Help hub’.  Getting started All you need is: •	The phone number that you’ve registered with us •	A Lloyds Bank personal, Lloyds Bank Islands personal, or Sterling international account  Keeping you safe online We use the latest online security measures to protect your money, your personal information and your privacy.   How we’ll contact you Using our app won’t affect how we contact you. Our emails will address you by your title and surname, and  include the last four digits of your account number, or the last three digits of your postcode. Any texts we send will come from LLOYDSBANK. Be wary of any message that differs from this – it could be  Important information  Your phone’s signal and functionality may affect your service. Terms and conditions apply.  You must not download, install, use or distribute our Mobile Banking apps in the following countries: North Korea; Syria; Sudan; Iran; Cuba and any other country subject to UK, US or EU technology export prohibitions.  When you use this app we collect anonymous location data to help combat fraud, fix bugs and improve future services.  Everyday Offers is available to Lloyds Bank UK personal current account customers, excluding Basic Account holders aged 18+ with a debit/credit card who bank online. Terms and conditions apply.  Fingerprint Logon requires a compatible mobile running Android 6.0 or higher and may not work on some tablets.  Save the Change® is a registered trademark of Lloyds Bank plc.  Lloyds Bank plc (registered in England and Wales (no. 2065), registered office: 25 Gresham Street, London EC2V 7HN). Authorised by the Prudential Regulation Authority and regulated by the Financial Conduct Authority and the Prudential Regulation Authority under registration number 119278."
19F697C05B0E907334B5FF7798E25647E90F33AC8C8213CDE37F7319265DFA7A,app.com.brd,FINANCE,"UBL Digital App brings the exciting features of Digital banking on smartphones and Wear OS. UBL Digital enhances the financial liberty of our customers and enables them to manage their digital lifestyle anytime, anywhere while on the go.   Funds Transfer & Payments:  . Pay your Credit Card & Loan Accounts . Pay Utility, Broadband & Mobile Bills . Buy Prepaid Vouchers & Top-ups . Pay to Online Shopping Companies . Send & Receive Funds via QR Code . Transfer within own Accounts . Transfer Funds to UBL Accounts, 1 Link member Banks and UBL Omni Accounts . Top-up WIZ Cards . QR Code Payments - Experience banking on your Wear OS   Discount & Offers:  . Search & Navigate to the nearby deals and discounts offered by UBL   Locate nearby ATMs/Branches:  . Find the nearby UBL ATMs and Branches    Basic features:  . Login through secure Fingerprint ID . Manage Multiple Accounts . Experience Account Statement with graphical illustration . Order new Debit Cards . Beneficiary Management . Payee Management, with transaction history for each payee . Manage your Debit card(s) without going to a branch . Manage your Cheque(s) from within the app - Manage viewing your balance, make payments to favourites, lock your debit card, and check transaction history from your Wear OS    Feedback:  . Leave a message and one of our customer care representatives will get back to you . Let us know your feedback regarding the App   Follow us - @ubldigital all channels!  https://www.facebook.com/UBLUnitedBankLtd https://www.instagram.com/ubldigital https://twitter.com/ubldigital https://www.linkedin.com/company/united-bank-limited"
93F4C2502BE08E5007ED1C6CB4105EA6DE63EA6EABABB14072037EAEAE7E8918,com.alrajhiretailapp,FINANCE,"The all-new “Al Rajhi” App Easy, fast and fully developed banking solutions  The cutting-edge Al Rajhi app offers you a suite of personal banking services on your mobile. With an improved interface and a state-of-the-art design, Al Rajhi app provides you with a customized personal banking experience, to manage all your banking operations anytime, anywhere… with just a simple touch.  In addition to a wide variety of services and products you can benefit from, without the need to visit the branch, you can shop via the Al Rajhi app eMarket and get personal financing in a matter of seconds.  Enjoy some of the most important features, including: •	Enhanced app performance  •	New and user-friendly design with a customized user interface through light or dark modes •	Adding a beneficiary is now easier via QR code •	Instant financing through the app without the need to visit the branch •	Request and manage Al Rajhi cards •	Latest offers and update notifications  •	Manage and settle bills in addition to one-time bill payments •	Standing orders for payments and remittances •	Easily manage cards A bundle of services awaits! Start a one-of-a-kind banking journey that will lead you to discover new and improved features.  Download the new Al Rajhi app now!"
B730D171E36045255878426F30D0306335C3F1FA889DE7F142E5DF89661D3794,com.unicredit,FINANCE,"With the UniCredit App Mobile Banking and your smartphone, making transactions is easy, fast and secure.  To use the App you need to have a UniCredit current account or Genius Card, sign up for the Banca Multicanale service and download and activate the App.  You can activate the App:  • by smartphone: press Activate, enter your Banca Multicanale Codice di Adesione and PIN and press Proceed  • by Banca via Internet: enter your Codice di Adesione and PIN, then a one-time password generated by your device, go to the section Settings > Mobile > Smartphone Application and click Proceed.  From the new Home Page you can check your accounts (current accounts, cards, mortgages & loans, securities portfolio and investments), make transactions and monitor your expenses at your convenience.  In the Current Accounts section, you can view your current accounts and transactions (also with the Search function), share your IBAN details and manage your account.  Find out how to enable BANCOMAT Pay ® services.  In the Cards section, you can view all your UniCredit cards (credit, debit, prepaid and Genius Card) and easily manage all the available features.  With Personal Financial Manager and Budget, organizing your expenses has never been easier.  Go to your personal area to upload a new profile photo, read notices and messages from the Bank, access Online Documents, read the Help and FAQ pages and contact the Bank by phone or chat.  There is also a dedicated Payments section for:  •	SEPA, extra SEPA and funds transfers •	BANCOMAT Pay® •	mobile phone and UniCredit prepaid card top-ups •	simplified F24 payments •	preprinted postal bills, CBILL/PagoPA, blank bills and MAV/RAV/REP payments  You can also register for the State Cashback and enable your UniCredit payment cards to receive the refund of purchases made privately, within the terms provided by the Program.  Find out how to:  •	set up cash withdrawals from UniCredit ATMs with Prelievo Smart •	find Branches and ATMs nearest to you and get directions to them •	generate one-time passwords with Mobile Token  UBook is the tool that allows you to book an appointment at the branch.  If your smartphone features a fingerprint scanner, you can use your fingerprint to access the App and authorise transactions.  For information and assistance visit the website www.unicredit.it or call UniCredit Customer Services on the freephone number 800.57.57.57 (for UniCredit Private Banking customers, call 800.710.710)   Not a UniCredit customer? Call the freephone number 800.32.32.85 or visit www.unicredit.it   With the UniCredit App Mobile Banking you can apply to open a My Genius account straight from your smartphone, identifying yourself with a selfie!   Advertising message for promotional purposes.  For the terms and conditions applicable to My Genius account, Genius Card, the Banca Multicanale service (including the App Mobile Banking) and other services mentioned, see the relative Information Sheets at your Branch or on the website www.unicredit.it.  Fingerprint and face recognition access to the UniCredit App Mobile Banking for smartphone is reserved to account holders and Genius Card holders with Banca Multicanale access.  Mobile applications for a My Genius account can only be made by Italian residents who are not already holders of a UniCredit current account, Genius Card and the Banca Multicanale service and entail signing contracts for the account, the Banca Multicanale service and the MyOne Visa International Debit Card.  The Bank reserves the right to assess all necessary eligibility requirements for the issue of cards and relative spending limits.  Products and Services sold by UniCredit SpA.  Declaration of accessibility: https://unicredit.it/accessibilita-app  * Ricerca PdA©/IRI 01/2020 su 12.000 consumatori italiani, su selezione di prodotti venduti in Italia. prodottodellanno.it cat. Servizi finanziari"
1068B3A6126C68037976EDBCDAE714E7E89F09AB6162FF7594DCB36D6C30048F,com.chase.sig.android,FINANCE,"Bank securely with the Chase Mobile® app. Manage your investments with J.P. Morgan and your Chase accounts: monitor your credit score, budget and track monthly spending, send and receive money with Zelle® and deposit checks.   Manage your accounts •	Review activity in all of your accounts: checking, savings, credit card, home, auto, business and commercial banking •	Deposit a check  Manage your investments with J.P. Morgan •	Get commission-free trades for stocks, options, ETFs, mutual funds and more •	Use portfolios designed by us and matched to your goals  Payments: Convenient ways to pay •      Send and receive money with Zelle •	Schedule, edit or cancel payments for your Chase credit card and other bills •	Transfer money between your accounts  Chase Credit Journey®: Check your credit score •      Take control of your credit, know where you stand, and set a score goal •      Receive free identity monitoring to help keep your information safe  Budget: Get a clearer picture of your finances •	See daily spending insights at a glance •	Set up your budget and track debit/credit card transactions •	Grow your savings consistently with Autosave  Security: Keep your money safe & secure •	24/7 fraud monitoring for unusual account activity •	Lock and unlock your account if you misplace your card    Rewards, offers & deals •	Track and redeem your Chase rewards •	Earn statement credit by using Chase Offers with eligible credit/debit cards  Connect with Chase •	Find the nearest Chase branches and ATMs •	Speak with a representative 24/7 •	Schedule a meeting with a banker  Disclosure • Some features are available for eligible customers and accounts only. Any time you review your balance, keep in mind it may not reflect all transactions including recent debit card transactions or checks you have written. A qualifying Chase transfer account is required to transfer funds via text. • There is no charge from Chase, but message and data rates may apply. Such charges include those from your communications service provider. Delivery of alerts may be delayed for various reasons, including service outages affecting your phone, wireless or internet provider; technology failures; and system capacity limitations. • For illustrative purposes only—not intended as an endorsement or recommendation. The projections or other information generated regarding the likelihood of various investment outcomes are hypothetical in nature, do not reflect actual investment results and are not guarantees of future results •  Commission-free online trades apply to trading in U.S. listed stocks, Exchange-Traded Funds (ETFs), and options. Option trades are subject to a $0.65 per-contract fee. Sales are subject to a regulatory transaction fee of between $0.01 and $0.03 per $1,000 of principal. There are costs associated with owning certain investments, including mutual funds and ETFs. Offer terms and pricing are subject to change and/or termination. Other fees and restrictions (including account types) apply. See chase.com/online-investing-pricing for terms and conditions. • Options contract and other fees may apply. • J.P. Morgan Wealth Management is a business of JPMorgan Chase & Co., which offers investment products and services through J.P. Morgan Securities LLC (JPMS), a registered broker-dealer and investment advisor, member of FINRA and SIPC. Annuities are made available through Chase Insurance Agency, Inc. (CIA), a licensed insurance agency, doing business as Chase Insurance Agency Services, Inc. in Florida. Certain custody and other services are provided by JPMorgan Chase Bank, N.A. (JPMCB). JPMS, CIA and JPMCB are affiliated companies under the common control of JPMorgan Chase & Co. Products not available in all states. INVESTMENT PRODUCTS: •	NOT A DEPOSIT •	NOT FDIC INSURED •	NO BANK GUARANTEE •	MAY LOSE VALUE • Android is a registered trademark of Google Inc. • Deposit products provided by JPMorgan Chase Bank, N.A. Member FDIC • Equal Opportunity Lender"
18ABCA910CA54125F2B0D5F3AA97F4B04F60F4C4916ED51C510AAE01BA624DF9,gr.winbank.mobilenext,FINANCE,"Using the winbank mobile app of Piraeus Bank, you can perform your daily transactions, such as:   - View your account balances - Money transfers between your accounts - Third party money transfers within Piraeus Bank - Remittances - Bill & card payments (barcode scanning available) - Top-up of prepaid card - e-Administrative fee issuing and payment - e-Pass Attiki Odos - Instant cash order  Also, winbank mobile app integrates financial planning tools, such as:  - View of all products in categories - Monitor your monthly expenses compared with the budgeted spending goals - Monitor your progress on your saving goals  winbank pay*, your new digital wallet is now available in winbank mobile app. Activate the service within the app and make contactless payments with your cards at physical POS using only your mobile phone. Through winbank mobile app you can acquire new products following simple steps, such as:  - Open a deposit account - Issue/reissue winbank WEBUY prepaid card - Reissue debit card  Through winbank mobile app you can also: -Block-unblock your cards -Reissue password  -Change PIN of Debit card and Deposit card  Security management  - Allowing the app’s notifications, the extraPIN code is automatically received and submitted by your device when needed for your mobile app transactions. You just confirm the transaction using your quick login, saving time while increasing security. - You can use the mobile app to approve web banking transactions, also with the ability to set a Trusted Beneficiary. - Setup additionally security features for quick login (4-digit PIN or fingerprint authentication** for compatible devices). - Change password.  The new winbank mobile application is currently available for all Piraeus Bank individual customers.  In case you do not have winbank credentials yet, please register online***, easily and for free, via web or via the new winbank mobile app.  In cases when another application has an overlay feature, the winbank mobile app cannot be used. In those cases, the winbank mobile app can be used only if the overlay feature from another application is disabled in the device’s local settings.  For any information, or assistance in your banking experience, you can contact us through: - e-mail: support@winbank.gr - Phone: +302103288000  The service is provided under the current restrictions on capital transfers. * supported by Android 5+ devices with NFC and not rooted. ** For devices that support fingerprint authentication technology Android OS 6+ supporting a Trusted Execution Environment (TEE) and not rooted. *** Requires an active debit card (and its PIN) and your mobile phone number that you have registered at Piraeus Bank."
77792063C198576F398B8867B558B081AEEB4782C3FF27C89F4A4C7525E4BFB4,com.grppl.android.shell.halifax,FINANCE,"The Halifax Mobile Banking app can do everything you’d expect, maybe a little extra. And you can use it whenever and wherever you want. So you can crack on if you’re on the bus, at work or simply can’t tear yourself away from the telly.  <b>THE BASICS</b> - Sign in quickly and securely with your fingerprints or a 3-character combination from your memorable information - Swipe easily to see balances and statements on your Halifax accounts - View details of individual transactions - Check money coming in and going out -Get your Travel Money delivered for free to your home or local branch - Make transfers and payments - Manage your standing orders and view direct debits - Pay your loan or credit card bill - Pay in cheques - Set up new payees or pay your phone contacts.   <b>A FEW EXTRAS</b> - Earn as you spend with Cashback Extras - Apply for loans, savings, cards and more - Call us safely from the app – we’ll already know it’s you so can quickly connect you without the usual security checks.  <b>STAY SAFE</b>- Freeze card transactions if you’ve temporarily misplaced your debit card or want to restrict how it’s used - Report lost or stolen cards - Order replacement cards and PINs - Reset your Online Banking password  - Update the contact details we have for you.   <b>GETTING STARTED</b> New to this app? No problem. Just register your device and you’re ready to go. For this you’ll need: - An up-to-date phone number registered with us - Halifax UK personal account - Online Banking username, password and memorable information (you can create these in the app) - A device that isn’t rooted.  <b>KEEPING YOU SAFE ONLINE</b> We do all we can to protect you online. We also have an online banking guarantee: http://www.halifax.co.uk/aboutonline/security/  <b>CONTACTING YOU</b> We won't contact you any more than normal if you use the app. But please stay alert to email, text messages or phone calls that appear to be from us. Criminals may try to trick you into giving them sensitive personal or account information. We'll never contact you to ask for these details. Any emails from us will always greet you personally using your title and surname and either the last 4 digits of your account number or the last part of your postcode '*** 1AB'. Any text messages we send you will come from Halifax .  <b>IMPORTANT INFORMATION</b> Mobile Banking is available to our Online Banking customers with a UK personal account. Services may be affected by phone signal and functionality. Terms and conditions apply.  You must not download, install, use or distribute our Mobile Banking apps in the following countries: North Korea; Syria; Sudan; Iran; Cuba and any other country subject to UK, US or EU technology export prohibitions. Please note that features that require the use of your device’s phone capability, such as Call us, won’t work on tablets.  When you use this app we collect anonymous location data to help combat fraud, fix bugs and improve future services.  Cashback Extras is available to Halifax bank account customers (excluding Basic Account holders) aged 18+ with a debit/credit card who bank online. Terms and conditions apply.  Fingerprint Sign-in requires a compatible mobile running Android 6.0 or higher and may not currently work on some tablets.  Save the Change® is a registered trademark of Lloyds Bank plc and is used under licence by Bank of Scotland plc.  Halifax is a division of Bank of Scotland plc. This app and Mobile Banking are operated by Bank of Scotland plc (registered in Scotland (No. SC327000) Registered office: The Mound, Edinburgh, EH1 1YZ). Authorised by the Prudential Regulation Authority and regulated by the Financial Conduct Authority and the Prudential Regulation Authority."
42357E6F11B8A97E545E6AFA642EA1107D5E136C36DA506D70091CC7E020C336,com.sbi.lotusintouch,FINANCE,"YONO SBI lets you Bank, Shop, Travel, Pay Bills, Recharge, Invest, avail IRCTC ticket booking, use UPI to transfer money, book movie tickets. With SBI YONO, convenience has a new name.  Download YONO SBI our mobile banking and lifestyle application from Google Play Store Only and experience its best-in-class features. Do not use any other websites.  Registration process:  YONO is supported on Android 9.0 and above from 05-11-2022. Please read the OS version as “9.0 and above” in What's new content as well as under details in “Required OS” field at “More Info” and “Compatibility for your active devices”. The OS version under these sections will be updated 9.0 and above shortly.  Ø Install/Update new version of App from Play Store and open. Ø Allow all required permission (location, make/manage phone calls). Ø Select SIM of CBS Registered Mobile Number (RMN) and allow for SMS permission and submit NEXT. Ø An encrypted SMS with a unique code will be sent from the device to a pre-defined Number 7718965316 to verify the customer. Kindly note that for sending the SMS standard SMS charges are applicable as per your telecom plan. The SIM should have active outgoing SMS facility. In some devices, the user may have to allow sending the SMS from the outbox. Ø If there are multiple CIFs attached with same mobile number, system will prompt for the account number and DOB for finding out a unique customer by the mobile number. Ø If the customer is already having online banking facility of SBI, App will automatically prompt to proceed to Register on YONO with existing user credentials (Online Banking User ID and Password). After entering User ID and Password, customer will receive an OTP on Registered Mobile Number. User has to enter the OTP in the app to complete registration with an optional setting of MPIN. Ø If the existing SBI customer is not having Online banking credentials, App will prompt to proceed to create INB credential using “Account Details” and “ATM Card” based registration process. Ø If Non RMN SIM is selected, User will land on account opening screen. If customer claims that selected SIM is already registered with bank, user needs to visit nearest branch with KYC for updating/validating the mobile number in bank account.   What YONO SBI offers you  YONO SBI, SBI’s latest mobile banking offering is an extension of our trusted banking legacy which gave India secure digital products such as YONO Lite and SBI Net Banking. YONO SBI puts India’s largest range of products and services at your fingertips.  • India’s largest shopping marketplace – Exclusive discounts and offers for SBI customers across merchants who offer shopping, vacation bookings, flight and bus ticket bookings, train ticket bookings through IRCTC, food delivery and much more  • Quick Transfer - Immediate fund transfer to new beneficiary up to Rs 25,000/- per day  • One view - Link and view your relationships with all State Bank entities (Credit Cards, Life Insurance, General Insurance, Travel Insurance, Accident Insurance, SIP, Mutual Funds or investments) in one app  • Your friend in need - Get Pre-approved personal loans on the go within 2 minutes, with no documentation at branches.  • Liquidity on the go – Use this one click facility to avail overdraft against Fixed Deposit  • Experience convenience: Request Cheque Books, ATM Cards/Debit Cards or use the emergency services to change ATM PIN, block ATM cards/Debit cards or stop cheques, through YONO SBI  Other pre log in features: · View Balance – View account balance and recent transactions · Quick Pay – Use it for quick and simple payments. · Can’t Login – In case forgotten MPIN/Login Password. · Lock App – In case of need user lock app access · ATM/Branch Locator · FASTtag – Recharge · T & C · Bharat QR · BHIM UPI"
8C26568F62970005876D69F6318C2ECB838639D92713A6C63B521C575EA65660,com.appzonegroup.fcmb,FINANCE,"The new FCMB mobile app is all you need for all your personal and business financial services. It is fast, convenient and very secure. It is also packed with simple to use features and an interesting layout for easy navigation. You can now manage your FCMB personal and business accounts as well as your cards in real-time, anywhere and anytime!  For more enquiries and information you can call our contact centre on 01-2798800, 07003290000 or send email to customerservice@fcmb.com."
F08368D4FF9DF4FE01CB07E5FB0B2F1E5FBBE1BCD4518970CD6EB85550E9AA2E,com.bnpp.hellobank,FINANCE,"Hello bank! is a banking service which is 100% mobile. It is offered free of charge and includes a current account, a maximum of two bank cards, and savings accounts.   The application is: • Completely secure: You access our banking services using your own unique Easy Banking code, which you set up. You receive the same level of protection as you already enjoy when you use your bank card and PIN. • Has a full help service: The Hello team is on hand 83 hours a week to answer your questions and help you carry out your transactions.   To try Hello bank! free of charge: install the app  The Hello bank! app gives you access to your banking world, you can use your bank and you have a clear view of your income and spending.   A few useful features: • You can log in with your fingerprint if your phone is equipped with this option. • The Bancontact function: this enables you to make payments via your smartphone by using the QR code .  As easy as saying ""Hello!"" 1. Download the free app 2. Submit your request from the app (takes no more than 4 minutes!) 3. Your Hello box and card reader are sent to your home address  4. Upon approval of your application, we then prepare your bank card(s) and the PIN you need to activate them.   Like to know more? Just ask!  Telephone +32 (0)2 433 41 45, Monday to Friday (7am to 10pm) and Saturdays (9am to 5pm). Or send an email to info@hellobank.be or read our FAQs at: https://www.hellobank.be/faq   Hello bank! from BNP Paribas Fortis."
