sha256,pkgName,categoryID,description
2A0A457C1D7357F59BAACAFE3795B027D1C12FDCD1ADAEB46A3931AC2CD6F2A5,net.mbc.shahid,ENTERTAINMENT,"Welcome to Shahid, your premium platform for a wide variety of the best Arabic Originals, exclusive series & movie premieres, live TV, Sports and more.  Discover something new every week Subscribe to any of Shahid’s packages and enjoy unlimited access to a world of entertainment for you and your family:  Shahid Originals Enjoy the world’s best Arabic original productions exclusively  Live sports in HD Watch the Roshn Saudi League matches and other sports in HD  Live Events Enjoy events like Riyadh Season, Jeddah Season, upcoming live concerts and plays  Ad-free Non-stop entertainment with no ad-interruptions  Live TV All your favorite channels live in Full HD  Series and movie premieres Stay one step ahead and watch new shows and movies first  Exclusive previews Watch amazing series & movies ahead of TV and cinemas  Safe kids content Exclusive content for your kids to enjoy on secure and dedicated profiles  Multiple profiles Assign each family member a unique profile  Download and watch offline Download your favorite content and watch it on the go  Up to 20 devices Log into the same account on all your devices and watch different shows simultaneously on up to 3 devices  Worldwide access Keep watching content regardless of where you are in the world  Privacy Policy https://shahid.mbc.net/en/privacy-policy Terms of use https://shahid.mbc.net/ar/terms-and-conditions"
004E0FC20F0108396635E3B39B96753678578B1AF80E07D3BBC9410CD2DA91FA,com.hulu.plus,ENTERTAINMENT,"Stream TV shows, films, and more with Hulu. From award-winning shows and movies to NFL and ESPN**— it only takes seconds to download, watch shows and keep up with the latest live sports.  Watch films, stream TV shows, follow news and get the latest NBA updates (with Hulu + Live TV plan*) across all your devices. Discover TV shows no matter which Hulu plan you choose, including Hulu (With Ads), Hulu (No Ads), or Hulu + Live TV*.  Stream shows including Hulu Originals while keeping up with your favorite sports games this football season** - with NFL, CFB, NBA, soccer and more.  *Regional restrictions, blackouts, and additional terms apply. **Live TV Plan required. Regional restrictions, blackouts, and additional terms apply.  Watch TV shows, browse films and more! Each plan provides the following:  • TV designed for you—Watch shows based on personalized recommendations • Separate profiles—create up to 6 profiles so people can stream shows the way they want • Track your favorites—save movies, series, or new TV shows, and continue where you left off • Your favorite devices, any time— watch shows and browse episodes on your TV, smartphone, or tablet • Premium networks — Discover and watch shows and films on HBO MAX®, SHOWTIME®, CINEMAX®, and STARZ® for an additional monthly subscription fee • Live sports at your fingertips —NFL, NBA, NHL, soccer and more, don’t miss a second of exciting sports action    Hulu (With Ads)  Hulu (With Ads) plan lets you explore and browse episodes, watch movies and more in our huge streaming TV library. Discover some of today’s most popular shows like The Kardashians, Welcome to Chippendales, Only Murders in the Building, Bob's Burgers, Family Guy, Abbott Elementary and much more. Get exclusively streaming Originals from Emmy® winner The Handmaid’s Tale to The Dropout, or Dopesick, starring Emmy® winner Michael Keaton.  Hulu (No Ads)  Or you can choose the plan that gives you everything you get with the Hulu (With No Ads) plan in an ad-free* experience. Plus, you can download titles to watch offline.**  *There are a few shows in our streaming library that are not included in Hulu (No Ads) due to streaming rights. Episodes of those shows will stream uninterrupted — there will just be a quick ad before and after each video. **Select content available for download.  Hulu + Live TV*  All-in-one plan to watch on-demand and live TV from 85+ channels, including live sports, news, and more without the extra cable fees as well as unlimited access to the entire Hulu streaming library through our ad-supported plan, now with access to Disney+ and ESPN+.  *Regional restrictions, blackouts, and additional terms apply.  Download Hulu to stream shows, watch movies, download TV series and more!  Terms of Use: http://www.hulu.com/terms Privacy Policy: http://www.hulu.com/privacy Your California Privacy Rights: https://www.hulu.com/ca-privacy-rights Do Not Sell My Personal Information: https://www.hulu.com/do-not-sell-my-info  This app features third party software, enabling third parties to calculate measurement statistics (e.g., Nielsen’s TV Ratings).  We may work with mobile advertising companies to help deliver online and in-app advertisements tailored to your interests based on your activities on our website and apps and on other, unaffiliated websites and apps. To learn more, visit www.aboutads.info. To opt-out of online interest-based advertising, visit www.aboutads.info/choices. To opt-out of cross-app advertising, download the App Choices app at www.aboutads.info/appchoices. Hulu is committed to complying with the DAA’s Self-Regulatory Principles for Online Behavioral Advertising and the DAA’s Application of Self-Regulatory Principles for the Mobile Environment.  Please note: This app features Nielsen’s proprietary measurement software which contributes to market research, like Nielsen’s TV Ratings. Please see http://priv-policy.imrworldwide.com/priv/mobile/us/en/optout.html for more information."
4C33A275284DD446D8F8DFEEB14F8CE511BE7DFA84AC64ED3465FD5AABBF2AED,com.iqiyi.i18n,ENTERTAINMENT,"Download iQIYI to enjoy the most popular Asian entertainment. Stream Chinese dramas, Korean dramas, Thai dramas, anime, variety shows and movies, including iQIYI originals!  <b>[Features]</b> · Watch for free: Download to watch select high quality shows for free. · Subscribe for more: Sign up for our VIP membership to enjoy exclusive content, skip ads, watch videos in 1080p, 4K & Dolby Audio, and catch new episodes before everyone else. · Multilingual support: User interface, subtitles & searching tool in your prefered language. · User-friendly interface: Simple and clean interface helps you easily find everything you want. · Multiple devices: Enjoy your favourite shows on your phone, tablet and TV with playback progress synched.  <b>[Now Streaming]</b>  <b>[Hot Dramas]</b>  KinnPorsche The Series, Day Breaker, Ordinary Greatness, The Wind Blows From Longxi, My Sassy Princess, Be My Princess, Miss Buyer, The Fight, Hello My Girl, Love in a Loop, I Am A Super Star, Left Right, One and Only, Forever and Ever, My Heroic Husband, Ultimate Note, My Best Friend's Story, Love is Sweet, Moonlight, My Dear Guardian, My Roommate is a Gumiho, etc.  <b>[Awesome Anime]</b>  One Piece, JUJUTSU KAISEN, SPY×FAMILY, The Rising of the Shield Hero, Attack on Titan, Digimon Adventure, Slam Dunk, Haikyu!! TO THE TOP, etc.  <b>[Popular Variety Shows]</b>  The Detectives' Adventures 2, Camping Life, Working Mom 2, l'm So Into You 3, Youth With You 3, FOURTRY 2, HAHAHAHAHA, I CAN I BB 7, The Big Band 2, Mr. Housework, New Generation Hip-hop Project, Stage Boom, The Secret X, etc.  <b>[Exclusive Movies]</b>  The Treasure Code, Longling Insect Valley, Qinling Mountains, Swords Drawn, The Fate of Reunion, etc.  New titles coming every week. Download to stream all of these and more!  Feel free to leave your feedback and comments via contactus@qiyi.com For more content updates, follow us on: Facebook: https://www.facebook.com/iQIYI/ Instagram: https://www.instagram.com/iQIYI/ Web: https://www.iq.com/  Terms of Service: https://www.iq.com/intl-common/international-useragreement.html Privacy Policy: https://www.iq.com/intl-common/international-privacyagreement.html"
CE874990A821A39F9F110FC18B7603EB4247599F1F1EB5683FFA99C03056C658,com.playonrecorder.cloudapp,ENTERTAINMENT,"Record, download, and ad-skip streaming video from Netflix, Hulu, Amazon, Disney+ (Disney Plus), The CW, HBO Max, Peacock, Paramount+, Discovery+, Showtime, STARZ, CBS, NBC, ABC, FOX, PBS, Pluto, Tubi, Vudu, Acorn, and more. PlayOn Cloud downloads never expire. You can skip over ads automatically when you watch. Record and download videos from Netflix before they go offline then watch them anywhere, anytime, even after they have been removed from Netflix. No need to select only the videos that Netflix lets you download, with PlayOn Cloud you can download ANY Netflix or Hulu video. Record HBO Max videos with ads and skip over the ads when you watch. Record and download Disney+ videos to watch offline.  Love Game of Thrones, Jack Ryan or want to watch the Star Trek: Picard when you’re offline? Simply select the show or movie you want and hit record. Once recorded, your streaming show or movie will be available for you to download to your mobile device or PC. You can even set it to automatically download to your phone, tablet, or Android TV as soon as the recording is finished. You can watch your recordings on your Roku, Chromecast, Fire TV, Apple TV or Android TV. Best of all, the recording happens in the cloud so no data is used.  Have an Android TV? Download your recordings to your it (USB storage highly recommended) and watch them on your TV with ease. You can even automatically skip the commercials on your TV when you watch.   Give PlayOn Cloud a try today, you won’t know how you lived without it."
9579D08B69CFB2BA20A16281931E996B21145B3204509B25BDE87F35159D6148,com.amazon.avod.thirdpartyclient,ENTERTAINMENT,"Watch movies, TV, and sports, as well as recommendations just for you. Prime Video delivers exclusive Amazon Originals like The Lord of the Rings: The Rings of Power, The Boys, The Marvelous Mrs. Maisel, and Tom Clancy’s Jack Ryan, along with International Originals like Last One Laughing and Mirzapur.   App features: • Download videos to watch offline. • Follow your favorite actors and directors to get notifications for videos featuring them as they become available on Prime Video (US only). • Cast from your phone or tablet to the big screen with Chromecast or Fire TV. • Profiles create personalized entertainment experiences. • Go behind the scenes of movies and TV shows with exclusive X-Ray access, powered by IMDb (availability varies by market). • Create or join a watch party to chat while watching movies and TV with others.  • Resume watching videos across devices.  For our Terms of Use and usage rules, see amazon.com/videoterms. Amazon, the Amazon logo, and Prime Video are trademarks of Amazon.com, Inc. or its affiliates."
4CE7D6A6742DC8C21A3F488EB39CF6787DE21FB855AB3ADC300148AFCF40A34A,com.sonyliv,ENTERTAINMENT,"Sony LIV is your one-stop premium destination for Live Sports, Binge-worthy Originals, TV Shows, & Movies.  What’s New: Stream Garmi, Rocket Boys 2, along with Oscar winning movies Everything Everywhere All At Once and The Whale    Sony LIV has some amazing Indian Web Series for you to enjoy! Subscribe now & binge watch Sony LIV Originals across languages such as Hindi, Marathi, Tamil, Telugu, Malayalam & Kannada. Whether its action, comedy, romance, drama, or thriller, we have a movie or TV show just for you to enjoy in your preferred language.  Sony LIV Originals: Rocket Boys 2, Purusha Pretham, Garmi, Jehanabad – Of Love & War, Scam 1992, Tanaav, Maharani 2, Tabbar, JL50, College Romance 3, Gullak S3 & more.   English: Triangle Of Sadness, Resident Evil: Welcome To Raccoon City, Ghostbusters 2: Afterlife, Everything Everywhere All At Once, The Whale, Venom: Let There Be Carnage, Escape Room: Tournament Of Champions, Lucky Hank, Rio Connection, The Good Doctor Season 6, Peter Rabbit 2, The Best Of Agatha Christie’s series & more   Malayalam: Christy, Appan, Wonder Women, Puzhu, Avasavyuham, Thingalazhcha Nischayam, Churuli  Tamil: Iru Dhuruvam 2, Tamil Rockerz, Cobra, Gargi, Nenjuku Needhi, Maanaadu, Kadaisi Vivasayi & more  Telugu: Nijam With Smitha, Aadavallu Meeku Johararlu, Oke Oka Jeevitham, Ramarao On Duty, Skylab, Vivaha Bhojanambu & more  Binge-watch your favourite TV shows like Shark Tank India Season 2, MasterChef India, The Kapil Sharma Show, Indian Idol, India's Best Dancer, Taarak Mehta Ka Ooltah Chashmah, Kathaa Ankahee, Baalveer 3 & more with your friends and family! Watch live international sporting events in Cricket, Football, Tennis, Racing &a Fight Sports. Relive the best moments with quick highlights on the go! UEFA Champions League 2022/23 Quarter Finals, UEFA Europa League 2022/23 Quarter Finals, UEFA Europa Conference League, UEFA Youth League 2022/23, Bundesliga Live 2022-23, Badminton Asia Individual Championships 2023 - Dubai, 2023 Hyundai Archery World Cup Antalya, Turkey, Pakistan vs New Zealand T20 and ODI Series, Sri Lanka vs Ireland 2023 – Test Series, WWE Raw, Smackdown, NXT, WWE WrestleMania 39, The Emirates FA Cup 2022/23, UFC Fight Night, UFC 287. Get uninterrupted, ad-free access to the WWE Universe with our app-in-app feature.  Live stream all events like WWE Raw, Smackdown & NXT.  Enjoy 9,000 + hours of the WWE library, on just a tap!  Customise your app by creating up to 5 personalized profiles and you can now watch on 2 screens simultaneously with select packs.  Sony LIV GAMES! Play fun games with your favourite characters & win attractive prizes. Subscribe now & enjoy an ad-free and uninterrupted viewing experience.   Sony LIV has partnerships with key international studios which allows its subscribers exclusive access to award-winning international shows. The platform has recently added a host of celebrated Hollywood shows & movies to its library like Don’t Breathe 2, Peter Rabbit 2, The Unholy, The ABC Murders, Ordeal by Innocence amongst others.  Sony LIV has several app versions & through these versions Sony LIV is available across multiple geographies. The app’s offering & the personal data that it collects differs for each country that it has a presence in. Sony LIV’s region-specific privacy policy provides an understanding of the nature of personal data being collected, lawful basis for data processing, data storage, retention, & other privacy practices of Sony LIV.  For more clarity, do read the Privacy Policy as available on Sony LIV in your region. We also encourage you to read Terms of Use. Visit us at - https://www.sonyliv.com  Follow us on: Instagram - https://www.instagram.com/sonylivindia Facebook- https://www.facebook.com/SonyLIV Twitter - https://twitter.com/SonyLIV YouTube - https://youtube.com/SonyLIV  Terms & conditions - https://www.sonyliv.com/terms-of-use Privacy policy - https://www.sonyliv.com/privacy-policy"
B8618DEB4518F4E8B56EAFD981CE703773366EDDFAD731BE3ECED7744FDE614D,com.crunchyroll.crunchyroid,ENTERTAINMENT,"Stream the world’s largest anime library. Watch over 1,000 titles - from past seasons to new episodes fresh from Japan, including critically acclaimed Crunchyroll Originals.   Get full access to new shows like Demon Slayer: Kimetsu no Yaiba, Platinum End, The World's Finest Assassin, takt op.Destiny, 86 EIGHTY-SIX, plus classics like BORUTO: NARUTO NEXT GENERATIONS, One Piece, JUJUTSU KAISEN, Attack on Titan, Black Clover, Naruto Shippuden, JoJo's Bizarre Adventure, and more! Whether you’re new to anime, or have been a fan for decades, Crunchyroll has something you’ll love.  Want to upgrade your experience? Try Crunchyroll Premium FREE for 14 days!   Premium upgrades are available for additional features like:  - No ads - New episodes same day as Japan - Streaming on up to 6 screens at once - Offline viewing"
8518A4158286E251774CE168DA3C9413C8A9806C72AA357E2FDF95C9E7E1358A,com.plexapp.android,ENTERTAINMENT,"Stream TV shows, movies, and watch live TV with over 300 channels to choose from with Plex. Plex is subscription-free streaming that brings your favorite TV shows, popular movies, and live TV straight to you. Watch movies, and stream free online TV from anywhere, on any device.  Watch TV shows and stream video content free on Plex. Easily watch your favorite TV series and discover new ones with over 50,000 on-demand titles available. There's free tv content for the whole family from food to news, sports to kids, international content and more!  Stream free movies at your fingertips. Watch movies for free from A24, Crackle, Paramount, AMC, Magnolia, Relativity, Lionsgate, and more! Watch movies online from every genre from anywhere – action, kids movies, dramas & so much more. On Plex, you’re sure to find all the video content everyone will love.  Free live TV is just a tap away with Plex. Dive into over 300 channels top TV programming such as The Hallmark Channel, BBC Top Gear, PBS Antiques Roadshow and more! Explore favorites like The Walking Dead Universe, Ice Road Truckers, Game Show Central, and NBC News Now when you download.  Stream movies, live TV and music anywhere to curate your personal collection of content. With Plex, you can seamlessly organize all of your media in one place and access it on all of your devices. Stream music and podcast live streams free to listen to all of your favorite audio content.  Steaming just got better. Stream live TV, watch free movies and discover new shows on Plex today!  PLEX FEATURES  WATCH TV FREE ANYWHERE - Stream live TV channels and on-demand TV shows at your fingertips - Stream TV series favorites and shows for the whole family - Enjoy better free Live TV streaming with six new channels from AMC Networks  STREAM TV SHOWS & VIDEO CONTENT: - Stream Live TV with over 300+ channels - Watch TV with the whole family! Stream kid shows, news, sports, and more - Live stream news from CBS, Financial Times, Euronews, local news channels and more - Watch and record TV series, news and sports when you upgrade to the ultimate TV experience - Watch your way with free TV shows and live TV streaming free  STREAM & WATCH MOVIES FROM ANYWHERE - Stream movies free on demand, anytime, anywhere, on demand - New movies, cult classics and other movies for free - Stream free movies instantly with tons of categories to discover - Watch action movies, children movies, anime movies, dramas, comedies and more right from your device!  VIDEO STREAMING & MUSIC SERVER: - Plex scans and organizes your files, automatically sorting your media beautifully and intuitively in your Plex library - Organize personal content, search your favorite podcasts, discover new ones, and stream free music - Store all your personal media such as music, movies and shows, and stream them on any device  Visit https://www.plex.tv/free for more information.  Note: If you’ve already purchased the app through Google Play Store or you have a Plex Pass, you do NOT need to purchase again! Your previous purchase will be automatically detected.  Note: Media playback from your Plex Media Server on mobile devices is limited (one minute for music and video, watermark on photos) until the app is unlocked. To remove playback restrictions, upgrade to Plex Pass -OR- make a small, one-time, in-app purchase. If you have a Plex Pass or you’ve already purchased the app through the Google Play Store, you do NOT need to purchase again! Your previous purchase will be automatically detected. Streaming personal media requires Plex Media Server version 1.18.3.0 and higher (available for free at https://plex.tv/downloads) installed and running to stream to other devices. DRM-protected content, ISO disc images, and video_ts folders not supported. Some features of this app are supported by interest-based advertising, to learn more about this and your choices regarding it visit the Plex Privacy Policy."
3AAAC47AD8D2E872FBD9F08DD8B7CA38F04A2FD5F75612EC2DF90DB2CD625F20,com.vimeo.android.videoapp,ENTERTAINMENT,"Discover amazing videos from the world’s best creators, and upload your own—all on your phone and tablet—with Vimeo for Android.   Watch and share videos in gorgeous HD, minus the ads, and follow categories, channels, and collections to fill your feed with amazing stuff each and every day. Have your own stuff to share? Upload videos from anywhere, and access them whether you’re at home, or on the go.   With Vimeo for Android, you can:   Watch videos in gorgeous ad-free HD • Stream videos in full 1080p HD • Rejoice in Vimeo’s always ad-free playback  • Save videos to watch offline • Chromecast videos to bigger screens   Easily upload, manage, and share videos • Upload videos right from your phone or tablet • Easily manage your video settings and profile • Share videos privately with people you choose • Access your videos and collections from anywhere • Maintain total control with our new video action sheet   Discover videos and creators you love  • Follow categories, creators, and more to customize your feed  • Tap the Explore icon to discover new videos and creators you’ll love  • Delight daily in a fresh batch of Staff Picks, hand-selected by our team  • Dive into different human-curated categories like Animation, Documentary, Travel and more  Download the app for free to start watching incredible videos from the Vimeo community, and sharing some of your own.   Have feedback for us? Vimeo is full of actual humans who’d love to listen. Go to vimeo.com/help/contact to get in touch."
FB7EA09BFA2C914AE91C13004644E4E0A4CF1343CFC0307B7C28FF982D08BB74,com.vidio.android,ENTERTAINMENT,"The most complete media streaming platform in Indonesia. Watch millions of exclusive content anytime and anywhere. Enjoy our best-selected programs!  ● <b>EPL 2022/23 & BRI Liga 1 is back!</b> Watch BRI Liga 1 & English Premier League 2022/23 on Vidio: Live Match, Highlights, Full Match/Replays, Match Schedule, & Other EPL & BRI Liga 1 Exclusive contents.  ● <b>National & International TV</b> Local TV Channel: <i>SCTV, Indosiar, RANS Entertainment, O Channel, Ajwa TV, Trans 7, Trans TV, NET, Metro TV, TVRI, ANTV, TV One, Kompas TV,</i> and other channels.  International TV Channel: <i>beIN 1&3, Champions TV 1-4, tvN, NBA TV, Liverpool TV, Aljazeera, NewsAsia, NHK World Japan, DW English, SEA Today, ABC Australia, Fashion TV</i> and other channels.  ● <b>Sports Live Streaming</b> The most anticipated local and international sports: <i>UEFA Champions League (UCL), UEFA Europa League (UEL), FA Cup, Liga 1, Liga 2 Indonesia, Formula 1, NBA, Indonesian Basketball League (IBL) 2022, Proliga 2022 Volley Match, Serie A, LaLiga, Ligue 1, Tenis ATP & WTA,</i> and many more.  The most variative Live Sports Channel in Indonesia: <i>beIN 1 & 3, Champions TV 1-4, NBA TV, Liverpool TV</i>. Support your favorite team and join the fun only on Vidio!  Set your strategy in the <i>Fantasy Team</i> game and get the rewards!  ● <b>Vidio Original Series</b> Our very own exclusive local contents: <i>Vidio Original Series!</i> Cast by well-known actors and actresses such as Enzy Storia, Jefri Nichol, Pevita Pearce, Atiqah Hasiholan, and many more.  From the hit romance story such as <i>Di Bulan Suci Ini, Drama Ratu Drama, Sajadah Panjang,</i> and <i>WHY?</i>, to the epic heart-pounding thriller such as <i>Pertaruhan</i> and <i>Serigala Terakhir 2</i>.  We also have collections of Vidio Original Series you might like, such as <i>Open BO</i>, <i>Scandal 2</i>, and <i>Suami-Suami Masa Kini</i>. Buckle up! We’re just getting started. There will be many more original series on Vidio to come.  ● <b>Newest Korean Drama</b> FREE Korean Dramas? You got it!  Stream full episodes from the most popular Korean Drama for FREE: <i>Penthouse 1-3, Descendants Of The Sun, The World of The Married, Reply 1988, Flower of Evil, While You Were Sleeping,</i> and many more.  Don't miss the newest episode of the latest Korean Drama: <i>Duty After School</i> today!  ● <b>Best Films: Indonesia, Korea, Bollywood, Hollywood, and Many More!</b> -  Indonesia: The Raid 1&2, Wedding Agreement, Gundala, Habibie Ainun, & many more.  - Hollywood: Spider-Man, John Wick, Now You See Me, Jumanji, & other Western movies.  - Korea: Train To Busan, Peninsula, The Flu, & other favorite Korean movies.  - Thailand: Bad Genius, Pee Mak, Friend Zone, & a lot more.  - Bollywood: Mahabharata, Uttaran, Jodha Akbar, & other best Bollywood titles.  ● <b>Best Anime Series of All Time</b> FREE Anime Episodes! Anime fan? Look no further!  Watch the latest and most notable titles such as <i>Demon Slayer, One Piece, SPY x FAMILY 2, Bleach, Blue Lock, Attack On Titan Final Season (Part 3), Sword Art Online: Alicization, Haikyuu, Jujutsu Kaisen,</i> and many others ready-to-watch Anime.  Prepare yourself to be nostalgic with a line of Anime classics such as <i>Naruto, Crayon Shin Chan, Doraemon, Digimon, Dragon Ball,</i> and others!  Yes, you read it right! You can watch all of them in one app called Vidio! And we still have millions more. Isn't it cool? Because <i>#SemuaAdaDiVidio!</i>  You can subscribe to the Vidio Premier Platinum package to access all content on Vidio for only IDR 29,000/month.  So, <b>Download Vidio</b> now and get the most enjoyable experience watching Live Sports, Anime, Original Series, Korean Dramas, Hollywood Movies, and the best TV Channels in Indonesia!"
