sha256,pkgName,categoryID,description
10F83AD987D041D54374D090CD096405566067D0EB65F2219BDE65091A81BDF8,com.dreame.reader,BOOKS_AND_REFERENCE,"Dreame – Great Story Starts Here   Hey story lovers! Come and check this out! We are Dreame (www.dreame.com) – one of the best reading apps ever! Download now to embrace a whole new world of gripping stories and earn super prizes! We promise that YOU WON’T REGRET IT!  Highly Addictive Novels by Native Writers – Numerous Genres: Romance, Mystery, Fantasy, Western, Sci-fi, Fan-fic and even more! – Countless Stories: Best recommendation for you! – Quick Updates: Free stories are updated daily  Millions of Like-minded Readers – Reader Groups: Share your ideas with a large community of active book lovers – Reader Benefits: Read and earn free rewards!  Get Your Stories Read by More People – Extensive Training: Tutorials, workshops, publishing guides, and more. – Greater Exposure: Access to millions of readers – Frequent Promotional Opportunities  [Follow Us] FB: Dreameofficial INS/Twitter: dreamestory"
E0F8357D835A13C419D2D2C6CCF8360CC0E476707C668479D5EA7E5FADE819A0,com.pratilipi.mobile.android,BOOKS_AND_REFERENCE,"Pratilipi is India's largest digital storytelling(Kahani) platform available in 12 Indian Languages i.e. English, Hindi, Marathi, Bengali, Tamil, Telugu, Kannada, Malayalam, Odia, Gujarati, Punjabi and Urdu. Pratilipi have more than 60 Lakh Stories or Kahaniyan which you can have in your pocket after downloading the app for Free.   <b>Pratilipi stories or kahaniyan are currently available in the following languages</b>  1. Hindi (हिंदी कहानियाँ) 2. Tamil (கதைகள்) 3. Marathi (मराठी कथा) 4. Gujarati (વાર્તાઓ) 5. Kannada (ಕಥೆಗಳು) 6. Telugu (కథలు) 7. Bengali (গল্প) 8. Malayalam (കഥകള്‍) 9. English 10. Punjabi (ਪੰਜਾਬੀ ਕਹਾਣੀ) 11. Odia (ଓଡ଼ିଆ କାହାଣୀ) 12. Urdu (اردو کہانی)  <b>Awesome Offerings by Pratilipi</b>  1. Read Free Stories, Novels or access Audiobooks on the go - anytime anywhere 2. Download Story or Books and Create your Library for Free 3. Share your favorite books/stories with your friends over Whatsapp, Telegram, SMS, or email 4. Continue reading from where you left off - a seamless experience  5. Get personalized recommendations to read every day 6. Read and write in 12 different languages - explore the best content like never before 7. Keep unlimited Story Books for Free in your pocket 8. Books and Novels in different Genres - Love Stories, Horror Stories, Suspense etc 9. Bestseller books in genres like Romance (Fifty Shades of Gray), Self-Help (Rich Dad Poor Dad) etc.   <b>How to get Started with Pratilipi</b>  • Download the free Pratilipi app • Read popular genres. Save your favorites in your own library • This is completely FREE, no payment details required"
860B59AD7C12AFEFB7482B3983DC4A13B3B77A84AE174ECBA7D785C8E9D21AA2,org.readera,BOOKS_AND_REFERENCE,"ReadEra — book reader allows reading books for free, offline in PDF, EPUB, Microsoft Word (DOC, DOCX, RTF), Kindle (MOBI, AZW3), DJVU, FB2, TXT, ODT and CHM formats.  <b>No ads</b> Read books without ads. The ReadEra program for reading books and viewing PDF documents neither contains ads nor imposes internal purchases.  <b>No register</b> We’ve made a fast, reliable reader app that doesn't compel users to use any specific services. The book reader works offline and is entirely free. Read books for free without limits!  <b>Read books of all formats</b> ReadEra is a set of reading apps in one app, which reads well multiple types of formats: book Epub, Kindle (MOBI, AZW3), Fb2; business PDF, Djvu; office Microsoft Word (DOC, DOCX, RTF), ODT; text TXT and others. Reading books, viewing Microsoft Word documents and PDF files from zip archives.  The book reader combines in it all advantages of different reading apps. PDF reader – margin cropping for pdf files in pdf viewer. The single-column mode will split a double-page spread image from a scanned pdf book into two separate pages. Opens large pdf documents. EPUB reader & MOBI reader reveals all advantages of the EPUB and MOBI formats for eBooks. WORD reader forms contents of a book by titles. FB2 reader opens books of fb2 format from zip archive; no need to unpack. The reader for books, ReadEra, reads all popular formats of books, journals, articles and other documents in one app.  <b>Best book manager for your library</b> Auto-detection of books and documents. Just download an Epub book, PDF journal, Microsoft Word documents or PDF article from the Internet so they appear in the reader for reading. Easy navigation through folders and downloads. Grouping books by authors and series. Book reading lists: To Read, Have Read, Favorites. The Collections tool (bookshelves) allows creating personal thematic collections. Books and documents can be added to one or several collections at the same time. We do our best to ensure order in your eBook library.  <b>Navigation through a book</b> Quick access to the reading settings, table of contents, bookmarks, text highlights, quotes, notes, page browsing history in a book and other eBook options. Navigate the book using the page pointer or the progress line. Footnote texts in Epub, Mobi, Docx, Fb2 formats are printed at the bottom of the page, as in a paper book. Displays the total number of pages of a book and separately pages of a reading chapter.  <b>Convenient reading settings</b> Auto-saving the current reading page. Nice color modes while reading books: day, night, sepia, console. Horizontal or vertical page flipping mode. Screen orientation, brightness and page margins adjustment, including PDF and DjVu. Adjustable type font, size, boldness, line spacing and hyphenation for Microsoft Word, Epub, Kindle (Mobi, Azw3), Fb2, TXT and ODT. Zoom option for PDF file and Djvu file when you read PDF and read Djvu.  <b>Economized memory usage</b> The reader doesn’t copy books and documents into its store; detects duplicate files, saves bookmarks and the current reading page, even when files are moved or deleted. For example, even if you delete files and download books again, you’ll be able to continue reading books from the last read page. EBook ReadEra allows storing data on the SD card.  <b>Multi-document mode</b> The book reader Readera allows reading several books and documents at the same time. For example, you can simultaneously read Epub books and PDF journals by placing them on the device screen in split-screen mode (two windows). Or read Microsoft Word, ODT, PDF documents, Epub/Mobi and Kindle books, switching between them by the ""Active apps"" system button.  EBook reader ReadEra – best app for reading PDF, Epub, Kindle (Mobi, Azw3), TXT, Fb2 books; Microsoft Word (DOC, DOCX, RTF), ODT documents and PDF viewer for Android.  <b>Read books easily and for free with ReadEra!</b>"
8BF41723B5BCEB707A5BE6B309C9BFCE2818C4C88C3ADE7D91797A459D1F40D5,com.amazon.kindle,BOOKS_AND_REFERENCE,"READ ANYTIME, ANYWHERE On the bus, on your break, in your bed—never be without something to read. The Kindle app puts millions of books, magazines, newspapers, comics, and manga at your fingertips.  FIND YOUR NEXT GREAT READ - Find your next great read with Kindle. Choose from millions of Kindle books (including books with Audible narration), magazines, audiobooks, and comics. Explore new releases, Amazon Charts best sellers, and titles across genres like romance, science fiction, children’s books, self-help, religion, nonfiction, and more—and try any book with a sample in the app before you buy on Amazon.com  - Kindle Unlimited members can enjoy unlimited reading and listening, with the freedom to explore over 1 million titles, thousands of audiobooks, and current magazines.  - Thousands of books, magazines, comics, and more included with Amazon Prime.   GO BEYOND PAPER Turn your phone or tablet into a book with the Kindle app—so you can read anytime, anywhere. Explore these reading features in the Kindle app:  - Read your way. Customize your text size, font type, margins, text alignment, and orientation (portrait or landscape)—and choose whether to turn pages from left to right or continuously scroll. Read comfortably day and night with adjustable brightness and background colors. Go to the Aa menu in your book to get started.  - Look up words, people, and places while you read. Breeze through words you don’t know and characters you can’t remember with the built-in dictionary, X-Ray, Wikipedia lookup, instant translations, and search within your book. Simply tap and hold a word to view its definition, or follow links to Google and Wikipedia to get more information.  - Track your reading progress. See what percent of the book you’ve read, real page numbers (for most top titles), and how much time you have left in the chapter or book based on your actual reading speed.  - Bookmark places you want to revisit, and make highlights and take notes throughout your book. Open My Notebook to see all your notes in the same place.   - Hop, skim, and jump with Page Flip. Flip between pages or get a bird’s-eye view of your book with Page Flip—don’t worry, we’ll save your place.  - Zoom in on high-definition color images in Kindle books, magazines, comics, and manga.  - Sync your books across devices. When you’re reading a book, the Kindle app will automatically sync where you left off—along with any bookmarks, highlights, or notes—so you can start reading on one device and pick up where you left off on another.  - When you can’t read, listen. Switch seamlessly from reading your Kindle book to listening to the Audible book, all within the Kindle app.  - Get notified when authors you love have new releases.  By using this app, you  agree to Amazon’s Conditions of Use (www.amazon.com/conditionsofuse)  and Privacy Notice (www.amazon.com/privacy)."
CF984CB13AAEF594E8823F61FEABF2520EF80181A0D8DE7E8A02642F8177CE28,droid.reader.book.epub.mobi.pdf.djvu.fb2.txt.azw.azw3,BOOKS_AND_REFERENCE,"<b>Book Reader</b> is an omnivorous e-book reader, an all-in-one resource-friendly solution for the following formats:  PDF, EPUB, EPUB3, MOBI, DJVU, FB2, FB2.ZIP, TXT, RTF, AZW, AZW3, PRC, HTML, CBZ, CBR, XPS, RTF, ODT and MHT, as well as OPDS Catalogs  Reading with Book Reader is a very <b>satisfying experience</b>, whether you’re a veritniable bookworm or just love to take your reading in stride, literally, via your favorite TTS engine and headset. And yes, it can easily turn your device into a media player (it features a neat internal one) for multimedia-book playback, if EPUB3 is your oyster. Or are you a musician? The generous Book Reader will cater to your needs, too. Satisfaction guaranteed! Some key Book reader features definitely deserve your <b>close attention and an honest try:</b> The Book Reader is a truly universal reader of books for daily reading.  <b>Design and Functionality</b> Aspires versatility: all-in-one reader for all e-book formats  Feature-rich and very intuitive interface Customizable page background, solid-color or textured (works for all formats) Day and night modes, w/ specific settings for each UI theming (Light, Dark, or Ink) and custom colors for links and footnote markers Configurable fonts and font-sizes for all text styles Multiple reading modes: from Book to Scroll to TTS reading to RSVP speed reading Special Musician’s mode w/ adjustable sheet-scrolling speed Maximum CSS styles support: document + user-defined Custom CSS coding for ad hoc adjustments Multi-word, -line text search, external search for selected text Informative status bar, reading progress bar (w/ chapter tick marks) Auto-scroll w/ adjustable speed and timer Customizable double-tap Sorting books in Library by various parameters (filename, title, author, size, genre, etc.) Filtered book search And many, many more…  <b>PDF (DjVu) Reading</b> PDF text reflow Emphasize All for better text and graphics readability Bookmarks (quick and named), drawings and annotations Intelligent white space trimming Page splitting, page- and screen-wise display Text decorations (line-thru, highlighting, underlining, etc.) Page lock/unlock to avoid accidental dragging Two-finger zoom, center zoomed-in page without rescale Auto-scroll at an adjustable (on-the-fly) speed  <b>TTS Reading</b> Engine selection; speed, volume and pitch controls Intuitive and easy-to-tap playback control panel Adjustable expressive breaks at punctuation marks Remote bookmarks (via headset’s start/stop button) Double-tap to begin reading on any page Auto turn-off setup  BT headset compatibility and control  <b>RSVP Speed Reading</b> Enabled in all supported book formats Enhanced, flexible presentation w/ adjustable line length (up to 30 CPL) Single-tap start/stop Adjustable reading speed w/ 50-WPM speed increment  <b>Advanced Features</b> Configurable tap-zones Custom CSS coding to streamline page display Internal player for audiobook (-file) playback Automatic export of current session Desktop widgets Auto-scroll: single-tap start/stop and speed control in real time Easy access to online e-book converters Sharing/emailing page as an image file Support for offline Calibre libraries (search, meta-data, book covers) EPUB3 multimedia book support Support for all major online book catalogs: book search and download Leading initials in FB2 documents  Local and online dictionary lookup (Google Translate, Lingvo, Dictionary.com, Oxford, Longman, Cambridge, Macmillan, Merriam-Webster, 1tudien, Vdict, etc.)  <b>Want the ads removed? Please consider buying Librera Reader PRO</b>"
5A61FF6B98CEBD5CA507FF06250564C49FE41EB870E09D0F133B5121A21F959E,wp.wattpad,BOOKS_AND_REFERENCE,"<b> Wattpad. Where stories live. </b>  <b>Read Stories, write original stories in your own language anytime on the E-Story app - Wattpad</b>  Discover the social storytelling platform that connects a global community of 90 million readers and writers through the power of story. Download it today to start reading or writing original stories.   When you join Wattpad, you become a member of an international community of story-lovers. Connect with other passionate readers & writers, comment directly on stories as you read them, and support writers as they create and share their original stories. You can even read stories together and share your library or create reading lists so your friends always know what you’re reading.   <b>Get your story discovered Have your own story to tell?</b> Get it discovered through the power of community and technology on Wattpad. Share an original story on Wattpad and share it with our community who are there to cheer you on throughout your writing journey.   <b>Think your story could be the next blockbuster? </b> Wattpad Studios discovers untapped, unsigned, and talented writers on Wattpad and connects them to global multi-media entertainment companies.   Why Wattpad App? - Book lovers, the Wattpad app offers millions of stories, novels, poems, books in English, and a number of languages at your fingertips. You can <b>read stories</b>, even <b>write your own story using the app</b>, and self publish stories online to join Wattpad's community of avid readers.   Features of Wattpad - A Story Reading and Writing App  - Browse popular genres and search top trending titles - Build your own library - Download to read offline  - Share your comments and vote for your favorites  - Get alerts when new chapters are added - Start your story writing journey and share your own story!  - Read stories in a plethora of languages  - Connect with a community of story-lovers Read and write stories Read millions of free stories in over 50 languages from writers around the world!  You'll find romance, science fiction, mystery, comedy, action, adventure, fantasy, young adult fiction, and fanfiction; it’s all on Wattpad. Read the stories that inspired blockbusters like Light as a Feather on Hulu, and Anna Todd’s international hit series After. Start your own free library Save your favorite stories to keep them with you wherever you go. Hooked on a story? Simply sync your account to easily pick up where you left off, whether you’re on your laptop, tablet, Kindle, or iPhone. Explore popular stories on the ebook app include Win Her Heart, The Babysitters, Regret the Rejection, From Her Diary to Her Heart, His Replaced Bride, and newly added stories like The Heat of Love, The Divinities of Navalok, The Shadow Circle, The Last Princess, and many more for a seamless ebook reading experience.   Already a Wattpad fan? Follow us on Instagram, Facebook, and Twitter to stay up-to-date on your favorite writers, stories, contests, and more! Instagram: https://www.instagram.com/wattpad/ Facebook: https://www.facebook.com/wattpad/ Twitter: https://twitter.com/wattpad"
1D5CB12FB8EC62238CD63F63DDD4CCB1D0BB7527D04F484C2B5CC377373F075E,org.geometerplus.zlibrary.ui.android,BOOKS_AND_REFERENCE,"A free ebook reader.  Opens and manages books stored on your device. Main ebook formats: ePub (including main features of ePub3), Kindle azw3 (a.k.a. mobi), fb2(.zip). Other supported formats: RTF, doc (MS Word), HTML, plain text.  DjVu books are supported via a free plugin.  For opening PDFs and comics, install a free plugin OR buy FBReader Premium. You pay once and have all the premium features forever.  The reading works in offline mode; network connection not required. When the device is online, you can access many ebook catalogs, where books are available for free and for a fee. Several popular English, French, Russian, and Polish libraries are included. Custom OPDS catalogs are supported too. Alternatively, you can download books manually and save them on your device.   FBReader can synchronize your library, bookmarks, and reading positions via the Book Network, a Google Drive™ based cloud service. The synchronization is disabled by default; to enable and configure it, use the preferences dialog.  The app is integrated with external dictionaries, including Dictan, ColorDict, Fora Dictionary, FreeDictionary.org, and LEO dictionary. The Premium edition includes built-in integration with Google Translate.  FBReader is fast and highly customizable. You can use external TrueType/OpenType fonts and custom backgrounds, the screen brightness can be adjusted while reading (slide finger up/down along the left screen edge), and different day/night color schemes can be selected."
1D7BB49821183643D62610032E54F58D47C7F269960ECEBE1415C443241843C9,com.adobe.digitaleditions,BOOKS_AND_REFERENCE,"One eBook reader for all your Adobe DRM protected books across your Android Devices, iPad, Mac or PC. Adobe Digital Editions (ADE) is free-to-download and use, and completely ad-free. Use it to read EPUB and PDF books, both online and offline. Borrow ebooks from many public libraries for use with ADE. Extend your reading experience by transferring books from your personal computer to your Android devices. Organize your books into a beautiful custom library.  Experience gorgeous media rich books filled with interactive features, videos, and more. ADE’s support for EPUB3 standard allows you: consistent rendering of audio and video content; dynamic image resizing without loss in clarity; support for multi-column layouts, interactive quizzes, and math formulas. Seamless fulfillment of books across devices: With this new feature, when a consumer fulfills a book on one device, the book will be automatically downloaded to all the other devices that belong to this consumer (activated using the same user ID).  • Choose from different font sizes and five easy-to-read page modes • Highlight your favorite passages and add notes with the built-in bookmarking features • Easily find a word or a character anywhere in the book with the powerful search feature • Use the night mode, or adjust your screen brightness to find the perfect lighting for any environment  By downloading, you agree to the Terms of Use at, http://www.adobe.com/special/misc/terms.html  Do not sell my information: https://www.adobe.com/privacy/ca-rights.html"
1E8D3F526EFE854387D0A19F966999CAD88E77AA708D6DA8B2E1C99E5A4F7574,com.neverland.alreader,BOOKS_AND_REFERENCE,"Program is designed for reading fiction book. - Book reader compatible with Android 1.6+ - read formats: fb2, fb3, fbz, txt, epub (no DRM), html, doc, docx, odt, rtf, mobi (no DRM), prc (PalmDoc), tcr. Supported ZIP and GZ archives. - It is possible to specify an encoding of reading file (include 932, 936, 949, 950 code page). - Support Text-To-Speech (TTS) (permission to the calls need to stop tts while calling) - Support network libraries (OPDS)  - Local library. The selection of authors, series, title, publication year, genre. - Supported interface languages: russian, english, german, greek, ukrainian, belarusian, polish, chineze, bulgarian, turkish. - Supported external dictionaries. - Fb2 and TXT file editing. If a file is in an archive, edited file is unpacked to the same directory as the original one. - It is possible to select code page for file names in zip. - Correct hyphenation for 20 languages. - Four profiles with independent font, color, brightness, gamma correction and indent of text. - One- and two-page mode with automatic switch to the two-page mode in landscape. - Configuring of display styles (headings, citations, abstracts, etc.). Each style includes font, color, text style, text size, shadow, indent, spacing and so on. - Search. - Autoscroll ""wave"" and ""slide"". - 3D paging animation. - Initial letter to one or two lines of text at the beginning of each chapter or paragraph. - Independent setting of all items in the status bar and footer for windowed and full-screen mode. - Support for display of footnotes on the page for fb2- and (most) epub-files. - The horizontal and vertical alignment of text on the screen. - Hanging punctuation. - ""Sections from a new page"" option. - Navigation in the text: by percents, by pages, to the beginning/end of the text, 10 pages forward/backward, to the next/previous chapter. - Table of contents in fb2-, doc- and epub-files. - 9 tap-zones for short and long taps, gestures, gestures with two fingers, resize text by ""pinch"", to assign the actions for buttons. - Support E-Ink screens. Adaptation of appearance for the E-Ink screens, support of ""fast"" refresh for many EINK devices. - Fixation of screen rotation. - Support 9.png skins with automatic selection of one- or two-page mode. - Upon selection of embedded texture, background color is taken into account, i.e. mix of textures and colors. - Clock behind the text. - Quotes, bookmarks, text labeling, sending the selected text to third-party programs. - Creating shortcuts for books on the home screen. - Save / restore program settings / styles / current profile (+fonts, +skins) / text styles. - Ability to hold screen backlight (up to 20 minutes of inactivity). - Fine-tuning of various indentations, adjusting software shading of the screen (if minimal hardware brightness level is too high for comfortable use). - The program collects anonymous statistics of open books for creating the top -100 authors and books. This top -100 is available in program. - Synchronize reading position via network or file system."
C7762D4EEE60092F21E121D2BD38F4CB5EA320769EB4D3EE33038FD97E4F85AA,com.audible.application,BOOKS_AND_REFERENCE,"Listen to books while relaxing by the fire or traveling on the weekends — enjoy storytelling that speaks to you with Audible. Audiobooks, podcasts and Audible Originals await in an all-in-one audio entertainment app.  Audio stories of all genres — get lost in the books and voices that speak most to you and explore a binge-worthy collection filled with thousands of titles no matter your taste. Start listening to Audible Originals now like Impact Winter or check out music series like Beck Dear Life. Download podcasts and audiobooks for offline listening or switch between devices seamlessly.  Stream books while on the road for your morning commute with Car Mode or listen to bestsellers at your leisure. Romance novels, true crime, fiction, and more — enjoy Audible as part of your daily listening routine, anytime, anywhere. Explore books and novels told by the most recognized voices while you travel through the country, drive, exercise, cook or clean.  Build your library and find intriguing audiobooks or podcast series that speak to you. Tap into the best of audio entertainment today with Audible.  AUDIBLE FEATURES  THE PLUS CATALOG: AUDIO ORIGINALS Listen to thousands of originals, audiobooks, and podcasts including exclusive shows and series. • Stream or download anything in the Plus Catalog anytime you want, no credits necessary • New audio content added on a weekly basis - browse titles and top genres • Trending audio stories, bestsellers & exclusives - dive in and discover new favorites • Personalized library app - start collections, save to your wish list and sort through your titles • Love, true crime, mystery and more! Explore genres of your choice in an easy-to-use audio app  STORYTELLING: ANYTIME, ANYWHERE Queue up an audiobook, adjust your listening speed and experience storytelling your way. • Stream or download directly to enjoy Audible with or without WiFi • Listen to novels, books and podcasts on the road with Car Mode • Read on your Kindle or listen on Audible - switch between your devices with WhisperSync • Let sleep stories lull you into a slumber and set a timer to stop playing your audio • Widget - jump back into your favorite stories and podcasts easily  ENTERTAINMENT OASIS: FEAST YOUR EARS Whether you prefer gripping tales or eye-opening podcasts, find inspiration daily with Audible. • Replace reading books with Audible - embark on an immersive audio experience • Your very own Audiobook library - curate your favorite stories in personalized playlists • Stories told how you prefer - listen with customizable narration speeds up to 3.5x • Review books and podcasts to help choose your next audio adventure • Exclusive audio entertainment - find what you need to unwind with Audible Originals  AUDIBLE MEMBERSHIP AUDIBLE PREMIUM PLUS With Premium Plus, get access to the Plus Catalog and even more: • The entire Plus Catalog - thousands of titles, podcasts, and originals • 1 credit per month to pick any title that you want to keep from an extended selection of titles • An extended selection of bestsellers and new releases • A permanent library! Titles purchased with credits are yours to keep, even if you cancel  Purchase individual credits through the app and expand your audio library anytime with Audible.  -  The most compelling stories & podcasts. Told by inspiring voices. Listen to storytelling that speaks to you, anytime, anywhere. Fall in love with books all over again with Audible, an Amazon company."
